transaction_id,user_id,username,email,age,subscription,city,region,store_id,transaction_date,raw_timestamp,product_category,sale_amount,price,status
TXN000598,USER0232,gentrygregory,gentrygregory@hotmail.com,65,Premium,Bhubaneswar,East,STORE003,01/09/2026,2026-09-01 21:26:50,Grocery,68777.94,82694.18,Cancelled
TXN000757,USER0243,ystephens,ystephens@outlook.com,66,Basic,Mumbai,West,STORE004,2025-01-23,,Electronics,52831.66,28375.68,pending
TXN000101,USER0217,evelynestrada,evelynestrada@gmail.com,36,Free,Patna,East,STORE003,2026-11-18,2026-11-18 03:26:22,Clothing,10449.7,50790.51,Pending
TXN000427,USER0062,romeroamber,romeroamber@yahoo.com,65,Free,Mumbai,WEST,STORE005,2025-12-09,2025-12-09 11:56:52,Electronics,63425.32,63256.14,
TXN000179,USER0202,reedross,reedross@rediffmail.com,26,Free,Bhubaneswar,East,STORE002,01/11/2026,2026-11-01 11:07:11,Books,446.98,2371.26,Cancelled
TXN000445,USER0241,odavis,odavis@outlook.com,29,Basic,Chandigarh,North,STORE004,2025-03-23,2025-03-23 22:49:30,Furniture,13837.52,19406.66,Completed
TXN000417,USER0132,umitchell,umitchell@gmail.com,41,Premium,Bangalore,South,STORE005,08/08/2026,2026-08-08 20:53:24,Sports,7180.31,93028.08,Pending
TXN000871,USER0168,pblair,pblair@rediffmail.com,42,Premium,Lucknow,North,STORE005,2026-03-08,2026-03-08 03:07:28,Electronics,28575.19,64402.29,Completed
TXN000883,USER0140,eric19,eric19@outlook.com,24,Premium,Delhi,North,STORE004,2026-05-30,2026-05-30 13:32:21,Sports,92809.19,19473.77,PENDING
TXN000681,USER0100,joycesmith,joycesmith@rediffmail.com,26,Free,Delhi,North,STORE005,16/04/2025,2025-04-16 00:38:45,Clothing,35603.58,48191.79,Returned
TXN000178,USER0196,hoganashlee,hoganashlee@hotmail.com,42,Basic,Mumbai,West,STORE001,2026-10-19,2026-10-19 23:41:26,Sports,96418.02,87467.92,PENDING
TXN000396,USER0054,kathleenrios,kathleenrios@outlook.com,57,Premium,Bhubaneswar,East,STORE001,2025-01-27,2025-01-27 12:33:48,Sports,93165.8,39045.64,pending
TXN000912,USER0156,kellyrosales,kellyrosales@hotmail.com,22,Free,Lucknow,North,STORE004,2026-04-16,2026-04-16 22:54:50,Furniture,96259.25,60623.6,PENDING
TXN000794,USER0127,ytaylor,ytaylor@outlook.com,21,Premium,Chennai,South,STORE001,2025-10-03,2025-10-03 11:17:22,Electronics,5307.85,74500.99,Pending
TXN000961,USER0114,brian29,brian29@gmail.com,38,Premium,Chandigarh,North,STORE005,2026-11-16,2026-11-16 03:22:51,Clothing,27683.19,63099.33,Completed
TXN000685,USER0169,jonathan77,jonathan77@yahoo.com,24,Basic,Mumbai,west,STORE001,16/08/2026,2026-08-16 18:21:39,Furniture,22018.65,469.34,pending
TXN000384,USER0144,stevenschristian,stevenschristian@hotmail.com,32,Free, Pune,West,STORE002,05-20-2026,2026-05-20 18:55:17,Electronics,52620.97,42375.27,COMPLETED
TXN000957,USER0161,carolynsmith,carolynsmith@gmail.com,40,Basic,Patna,EAST,STORE002,2026-03-17,2026-03-17 16:17:36,Electronics,28855.53,,Pending
TXN000752,USER0060,fuenteslaura,fuenteslaura@rediffmail.com,41,Premium,Lucknow,North,STORE003,2025-12-15,2025-12-15 23:37:59,Furniture,57733.99,,Completed
TXN000258,USER0168,ymorgan,ymorgan@yahoo.com,23,Free,Jaipur,North,STORE002,2026-12-23,2026-12-23 22:38:02,Clothing,39684.82,4990.17,Cancelled
TXN000539,USER0168,sarah53,sarah53@hotmail.com,55,Free,Ahmedabad,West,STORE005,2026-06-17,2026-06-17 20:21:26,Books,54892.02,,Pending
TXN000336,USER0101,judyfox,judyfox@yahoo.com,36,Basic,Bangalore,South,STORE002,2025-08-19,,Sports,7539.45,96251.28,Completed
TXN000016,USER0209,michellejames,,24,Premium,  Hyderabad  ,South,STORE004,2026-08-08,2026-08-08 18:30:15,Clothing,42415.5,46755.76,completed
TXN000325,USER0114,,rushmadison@gmail.com,39,Basic,Chandigarh,North,STORE003,04/11/2026,2026-11-04 11:45:28,Beauty,52246.31,70239.4,Completed
TXN000759,USER0005,rodriguezjohn,,64,Free,Hyderabad,South,STORE001,2025-05-29,2025-05-29 06:13:51,Sports,78571.38,85857.23,Returned
TXN000223,USER0252,ocarter,ocarter@hotmail.com,63,Basic,Mumbai,West,STORE004,30/07/2026,2026-07-30 16:41:31,Grocery,8358.8,3182.98,Pending
TXN000180,USER0195,casey50,casey50@yahoo.com,33,Basic,Mumbai,West,STORE003,2026-04-20,2026-04-20 21:46:34,Grocery,27637.41,93747.3,Completed
TXN000438,USER0012,ashaw,ashaw@gmail.com,33,Free,Ahmedabad,West,STORE003,2025-07-10,2025-07-10 06:32:29,Clothing,49044.29,74464.63,completed
TXN000023,USER0068,perezantonio,perezantonio@outlook.com,47,Basic,Jaipur,North,STORE001,2026-11-17,2026-11-17 22:20:15,Electronics,45882.72,99845.6,Completed
TXN000357,USER0229,uparrish,uparrish@yahoo.com,29,Free,Pune,west,STORE005,2026-09-21,2026-09-21 21:10:48,Sports,87232.3,14705.29,
TXN000667,USER0069,deborah75,deborah75@gmail.com,56,Basic, Delhi,North,STORE001,08-04-2025,2025-08-04 14:38:21,Electronics,67303.37,41374.99,Returned
TXN000862,USER0131,rdiaz,rdiaz@gmail.com,30,Free,Delhi,North,STORE001,2026-05-11,2026-05-11 19:38:34,Beauty,2401.51,51223.3,pending
TXN000341,USER0059,bboone,bboone@hotmail.com,34,Free,Mumbai,West,STORE003,2025-02-10,2025-02-10 21:56:20,Electronics,91142.46,82228.7,cancelled
TXN000432,USER0013,erica37,erica37@outlook.com,28,Basic,Mumbai,West,STORE005,10/03/2026,2026-03-10 11:22:12,Books,99016.9,44276.79,pending
TXN000552,USER0092,andersoncolin,andersoncolin@hotmail.com,62,Free,Mumbai,West,STORE002,08/05/2025,2025-05-08 20:42:57,Electronics,12023.53,27793.98,completed
TXN000834,USER0008,erik41,erik41@yahoo.com,67,Basic,,NORTH,STORE005,2025-06-06,2025-06-06 18:40:31,Books,-96897.82,78166.41,Completed
TXN000204,USER0167,tina34,tina34@hotmail.com,18,Basic,Ahmedabad,West,STORE004,04-16-2025,2025-04-16 00:05:22,Furniture,77938.99,72511.9,Pending
TXN000631,USER0242,jennifer64,jennifer64@yahoo.com,57,Premium,Mumbai,West,STORE003,03/03/2026,2026-03-03 21:41:47,Sports,74950.5,66738.94,pending
TXN000094,USER0090,smithkellie,smithkellie@gmail.com,60,Premium,Jaipur,North,STORE002,10-11-2025,2025-10-11 04:08:34,Electronics,35888.4,78864.31,
TXN000559,USER0061,phillipjensen,phillipjensen@yahoo.com,26,Free,Hyderabad,South,STORE002,26/06/2025,2025-06-26 22:19:01,Sports,22734.79,12621.88,Pending
TXN000069,USER0207,sara74,sara74@rediffmail.com,70,Premium,Mumbai,WEST,STORE005,2026-04-11,2026-04-11 02:20:16,Furniture,41383.43,18839.5,CANCELLED
TXN000623,USER0250,christian91,christian91@outlook.com,57,Free,Bangalore,South,STORE003,17/04/2026,,Sports,67412.93,69060.31,Returned
TXN000285,USER0199,jdurham,jdurham@rediffmail.com,43,Free,Delhi,North,STORE003,24/11/2025,2025-11-24 23:58:51,Books,27692.46,45869.9,COMPLETED
TXN000845,USER0166,wayala,wayala@outlook.com,18,Premium,Bangalore,South,STORE004,03-21-2025,2025-03-21 23:42:37,Grocery,49994.62,31709.14,RETURNED
TXN000435,USER0010,mmckee,mmckee@hotmail.com,2,Free,Bhubaneswar,EAST,STORE005,07-16-2026,2026-07-16 15:39:46,Electronics,25620.09,6104.99,pending
TXN000154,USER0061,karen68,karen68@yahoo.com,24,Basic,Ahmedabad,West,STORE003,2026-01-31,2026-01-31 16:28:48,Books,98680.09,55827.4,Cancelled
TXN000076,USER0170,caseyjones,caseyjones@gmail.com,46,Premium,Bhubaneswar,East,STORE005,2026-05-23,2026-05-23 01:08:32,Furniture,1633.23,14501.13,Pending
TXN000731,USER0247,michelle04,michelle04@gmail.com,39,Premium,Ahmedabad,West,STORE004,2025-11-10,2025-11-10 14:18:24,Grocery,15556.97,19043.62,Completed
TXN000447,USER0219,gbrown,gbrown@hotmail.com,67,Premium,Patna,East,STORE005,2026-12-06,2026-12-06 10:55:29,Sports,82450.42,72048.07,Returned
TXN000189,USER0158,frogers,frogers@outlook.com,41,Free,Bangalore,South,STORE004,2025-10-17,2025-10-17 12:29:34,Furniture,9950.96,98133.71,Returned
TXN000272,USER0201,harrisontanya,harrisontanya@rediffmail.com,20,Premium,Bhubaneswar,East,STORE005,2025-07-01,2025-07-01 23:00:44,Clothing,92111.72,96756.42,PENDING
TXN000237,USER0005,fwalters,fwalters@rediffmail.com,59,Premium,Chandigarh  ,North,STORE004,2025-05-17,,Clothing,72270.96,62845.2,Pending
TXN000488,USER0218,jonesdana,jonesdana@rediffmail.com,18,Free,Jaipur  ,NORTH,STORE004,2026-07-20,2026-07-20 14:24:22,Books,73118.25,71241.79,Cancelled
TXN000118,USER0077,bradley60,bradley60@outlook.com,23,Free,Bangalore,South,STORE002,10-18-2025,2025-10-18 08:46:54,Clothing,31092.15,65639.87,Returned
TXN000944,USER0168,timothy75,timothy75@rediffmail.com,68,Basic,Lucknow,North,STORE003,20/10/2026,2026-10-20 13:56:18,Furniture,89749.48,37534.09,Cancelled
TXN000513,USER0008,martinezlogan,martinezlogan@yahoo.com,58,Premium,Bangalore,South,STORE003,2026-09-26,2026-09-26 01:15:44,Books,79390.34,45672.84,Pending
TXN000826,USER0065,tammysummers,tammysummers@yahoo.com,43,Free,Bhubaneswar,EAST,STORE001,06/10/2025,2025-10-06 02:33:24,Grocery,39289.87,,completed
TXN000592,USER0011,erivera,erivera@rediffmail.com,20,Free,Kolkata,East,STORE001,07/01/2026,2026-01-07 15:45:23,Sports,91753.98,67192.7,Cancelled
TXN000127,USER0003,yleon,,19,Basic,Pune,WEST,STORE002,2026-12-14,2026-12-14 04:48:45,Books,15037.01,94028.57,Returned
TXN000117,USER0174,mlam,mlam@rediffmail.com,21,Free,  Mumbai,west,STORE003,2026-01-08,2026-01-08 11:58:18,Electronics,33036.11,55840.52,Returned
TXN000474,USER0045,wking,wking@hotmail.com,43,Premium,Mumbai,West,STORE005,2026-04-28,2026-04-28 21:03:06,Beauty,62984.12,69043.48,Returned
TXN000694,USER0121,bhopkins,bhopkins@hotmail.com,31,Basic,Mumbai,West,STORE004,2025-08-01,,Furniture,57179.9,93556.34,Cancelled
TXN000058,USER0145,agomez,agomez@gmail.com,30,Basic,Mumbai,West,STORE002,07-16-2025,2025-07-16 06:47:30,Clothing,18026.21,1513.42,Pending
TXN000864,USER0254,smithcarlos,smithcarlos@hotmail.com,50,Basic,Mumbai,West,STORE002,2025-12-23,2025-12-23 22:35:41,Clothing,17378.66,68737.04,Cancelled
TXN000913,USER0133,vhaynes,user.gmail.com,62,Basic,Hyderabad,South,STORE005,2026-08-13,2026-08-13 22:59:32,Beauty,34874.71,61785.75,Returned
TXN000370,USER0106,mitchellgriffith,mitchellgriffith@outlook.com,44,Basic,Delhi,North,STORE001,15/08/2026,2026-08-15 16:07:33,Grocery,42664.55,58578.48,Cancelled
TXN000269,USER0166,molly71,molly71@gmail.com,19,Premium,Patna,East,STORE005,2025-05-14,2025-05-14 10:45:11,Sports,91730.69,77459.21,Cancelled
TXN000047,USER0233,ibrandt,ibrandt@outlook.com,39,Basic,Mumbai,West,STORE003,2025-07-06,2025-07-06 01:16:24,Books,95125.29,42214.33,Completed
TXN000350,USER0028,gperry,gperry@rediffmail.com,47,Free,Kolkata,East,STORE005,2025-07-18,2025-07-18 03:11:42,Electronics,29136.2,6829.54,
TXN000196,USER0116,phillipsrichard,phillipsrichard@outlook.com,61,Premium,Jaipur,North,STORE001,2026-01-18,2026-01-18 12:29:36,Electronics,40587.3,37779.24,Returned
TXN000762,USER0196,grodriguez,grodriguez@outlook.com,58,Free,Hyderabad,South,STORE004,2026-12-10,2026-12-10 21:42:05,Clothing,1259.08,11751.1,
TXN000835,USER0152,john52,john52@yahoo.com,22,Basic,Lucknow,North,STORE005,2026-05-26,,Clothing,35401.51,7206.28,Returned
TXN000737,USER0158,xpatton,xpatton@hotmail.com,113,Free,Mumbai,west,STORE001,28/05/2026,2026-05-28 17:42:56,Electronics,63654.41,77691.44,Cancelled
TXN000264,USER0184,xhall,xhall@hotmail.com,52,Basic,  Bhubaneswar,East,STORE003,08/10/2026,2026-10-08 17:50:01,Beauty,50289.09,38899.29,PENDING
TXN000444,USER0137,shannon82,shannon82@rediffmail.com,54,Free,Lucknow,North,STORE002,2025-06-05,2025-06-05 06:06:08,Beauty,23295.04,68769.05,Cancelled
TXN000676,USER0172,kimberly67,kimberly67@outlook.com,15,Premium,Delhi,North,STORE004,2025-01-29,2025-01-29 15:27:51,Grocery,95884.39,83268.5,Cancelled
TXN000305,USER0197,linda71,linda71@gmail.com,20,Free,Bhubaneswar,EAST,STORE002,2026-10-11,2026-10-11 13:25:27,Sports,37372.83,1506.3,Cancelled
TXN000342,USER0099,henryrenee,henryrenee@outlook.com,50,Premium,Delhi,NORTH,STORE001,11/06/2026,2026-06-11 16:28:31,Grocery,97165.71,77354.52,completed
TXN000967,USER0238,jeffrey92,jeffrey92@outlook.com,60,Premium,Chandigarh,North,STORE003,2025-11-30,2025-11-30 07:42:27,Sports,39869.12,12892.98,Returned
TXN000150,USER0026,abrown,abrown@outlook.com,42,Free,Lucknow,north,STORE004,06/05/2025,2025-05-06 08:28:15,Grocery,96272.32,90240.85,
TXN000125,USER0224,jason99,jason99@gmail.com,32,Basic,Lucknow,North,STORE003,2025-10-07,2025-10-07 14:57:32,Electronics,41548.2,39705.75,Cancelled
TXN000787,USER0170,lawrenceallen,lawrenceallen@gmail.com,28,Free,Mumbai,West,STORE002,2025-07-14,2025-07-14 09:02:08,Furniture,95973.92,98294.58,Completed
TXN000051,USER0062,chapmanjerry,chapmanjerry@rediffmail.com,68,Premium,Kolkata,East,STORE003,2025-04-15,2025-04-15 22:49:19,Beauty,42894.96,37120.03,cancelled
TXN000354,USER0042,garnernathan,garnernathan@outlook.com,70,Premium,Bangalore,South,STORE005,2026-05-14,2026-05-14 17:06:11,Grocery,26397.14,88644.95,Completed
TXN000928,USER0212,davidcolon,,102,Premium,Delhi,North,STORE001,01/09/2025,2025-09-01 07:05:37,Books,72010.7,,
TXN000143,USER0038,maryramirez,maryramirez@yahoo.com,38,Free,Mumbai,West,STORE001,06/05/2026,2026-05-06 16:26:49,Furniture,46636.74,51784.27,Pending
TXN000471,USER0012,mjohnson,mjohnson@rediffmail.com,66,Basic,Hyderabad,South,STORE002,2025-04-16,2025-04-16 16:49:42,Clothing,20135.5,28728.08,Cancelled
TXN000400,USER0070,michelle52,michelle52@outlook.com,36,Basic,Kolkata,East,STORE005,2025-11-07,2025-11-07 00:00:33,Electronics,68808.22,49243.97,Returned
TXN000626,USER0231,melissa71,melissa71@rediffmail.com,33,Premium,Delhi,NORTH,STORE003,12-21-2026,2026-12-21 14:31:30,Beauty,82962.13,39234.17,CANCELLED
TXN000321,USER0241,vaughnjeff,vaughnjeff@hotmail.com,4,Premium,Pune,West,STORE004,2025-01-12,2025-01-12 20:59:10,Clothing,24165.09,97017.49,completed
TXN000020,USER0250,amandasanchez,amandasanchez@yahoo.com,30,Basic,Ahmedabad,West,STORE002,2026-03-10,2026-03-10 22:46:50,Electronics,57960.11,54265.3,Cancelled
TXN000810,USER0023,christinaglover,christinaglover@yahoo.com,33,Premium,Kolkata,East,STORE003,01-22-2026,2026-01-22 12:01:07,Grocery,93865.98,60003.75,Completed
TXN000791,USER0243,angelaburns,angelaburns@gmail.com,62,Free,Mumbai,WEST,STORE005,2026-12-19,2026-12-19 07:42:52,Beauty,18200.71,99255.91,pending
TXN000809,USER0207,michelle96,,64,Free,Pune,West,STORE002,2025-05-27,2025-05-27 02:27:15,Sports,75069.38,1277.67,Completed
TXN000408,USER0082,marcalvarez,marcalvarez@gmail.com,65,Free,Bhubaneswar,East,STORE005,04-30-2026,2026-04-30 12:43:19,Electronics,25405.94,63888.15,Pending
TXN000538,USER0243,kwright,kwright@outlook.com,44,Basic,Bhubaneswar,East,STORE001,28/10/2025,2025-10-28 13:43:34,Clothing,18987.16,2301.46,Pending
TXN000621,USER0214,kathleenbecker,kathleenbecker@outlook.com,38,Free,Delhi,North,STORE004,2025-07-03,2025-07-03 05:53:25,Books,67058.96,62418.66,Cancelled
TXN000039,USER0003,ericfarmer,ericfarmer@gmail.com,67,Basic,Jaipur,north,STORE002,15/12/2026,2026-12-15 12:31:25,Grocery,80430.57,69621.59,RETURNED
TXN000176,USER0030,charlesvaughn,,47,Free,Pune,West,STORE003,10/04/2026,2026-04-10 04:32:26,Sports,2274.87,25520.28,Completed
TXN000246,USER0086,cindy77,cindy77@outlook.com,26,Free,Chennai,South,STORE003,06-20-2026,2026-06-20 16:50:52,Sports,88652.83,77165.89,Completed
TXN000829,USER0124,rkramer,rkramer@outlook.com,23,Free,Patna,East,STORE005,2025-07-12,2025-07-12 17:12:40,Electronics,56417.56,79043.55,
TXN000668,USER0040,nicholsmaria,nicholsmaria@rediffmail.com,19,Free,Patna,East,STORE004,2026-02-07,2026-02-07 17:05:50,Sports,12429.22,,
TXN000755,USER0064,mjones,mjones@outlook.com,63,Free,Bhubaneswar,East,STORE004,2026-09-06,2026-09-06 10:19:32,Sports,82885.86,49553.05,Returned
TXN000859,USER0063,elittle,elittle@gmail.com,27,Basic,Chandigarh,North,STORE003,2026-10-16,2026-10-16 18:55:06,Grocery,9368.44,49475.08,Cancelled
TXN000155,USER0021,tracynelson,tracynelson@gmail.com,20,Premium,Mumbai,West,STORE003,28/05/2025,2025-05-28 06:38:32,Books,47427.04,45753.16,PENDING
TXN000288,USER0206,charleslandry,charleslandry@gmail.com,43,Basic,Chennai,South,STORE002,2026-02-17,2026-02-17 04:39:38,Electronics,74600.41,92091.41,Cancelled
TXN000603,USER0128,ihays,ihays@outlook.com,55,Free,Mumbai,West,STORE004,2025-10-25,2025-10-25 08:15:39,Electronics,1130.99,13407.17,Cancelled
TXN000570,USER0208,leescott,leescott@hotmail.com,50,Basic,Chennai,South,STORE002,2026-10-22,2026-10-22 12:22:30,Books,45518.01,12306.79,
TXN000744,USER0052,timothythompson,timothythompson@gmail.com,47,Free,Patna,EAST,STORE004,2026-01-23,2026-01-23 19:03:22,Sports,83558.57,92511.21,Completed
TXN000018,USER0051,mitchellclark,mitchellclark@gmail.com,59,Free,Chandigarh,north,STORE001,2026-04-19,2026-04-19 07:55:59,Electronics,92644.06,84884.7,Pending
TXN000128,USER0123,donnacampbell,donnacampbell@hotmail.com,58,Free,Chandigarh,North,STORE004,2025-04-24,2025-04-24 09:15:19,Electronics,11174.7,90524.17,Completed
TXN000323,USER0207,pollardmichael,pollardmichael@hotmail.com,20,Free,Delhi,North,STORE005,2025-05-02,2025-05-02 15:47:41,Electronics,82608.28,79199.15,Cancelled
TXN000256,USER0104,sandraromero,sandraromero@yahoo.com,67,Free,Chandigarh,NORTH,STORE001,2025-11-22,,Grocery,10655.21,45011.72,Cancelled
TXN000658,USER0087,conniesimmons,conniesimmons@outlook.com,27,Premium,Bhubaneswar,EAST,STORE003,01-27-2026,,Books,9053.89,,Returned
TXN000965,USER0121,jessicakim,jessicakim@outlook.com,48,Free,Mumbai,WEST,STORE002,03-05-2026,2026-03-05 22:16:39,Clothing,84085.12,87516.4,RETURNED
TXN000191,USER0126,matthew94,matthew94@hotmail.com,53,Free,Ahmedabad,West,STORE003,07-20-2025,2025-07-20 10:14:24,Clothing,76359.73,48913.25,Returned
TXN000116,USER0044,samuel81,samuel81@rediffmail.com,59,Premium,Kolkata,east,STORE001,2026-04-07,2026-04-07 03:51:57,Grocery,70791.41,99099.5,Pending
TXN000617,USER0047,fowlershelia,fowlershelia@hotmail.com,69,Basic,Bangalore,South,STORE005,2026-02-02,2026-02-02 15:17:36,Grocery,43467.18,42659.11,Completed
TXN000607,USER0066,jennifer05,jennifer05@hotmail.com,35,Free,Delhi,North,STORE003,2025-05-26,,Furniture,28364.26,87705.94,Cancelled
TXN000181,USER0009,gshort,gshort@yahoo.com,31,Premium,Hyderabad,SOUTH,STORE001,2025-02-02,2025-02-02 21:26:39,Beauty,3454.27,59818.71,Completed
TXN000302,USER0037,kristinwalter,kristinwalter@hotmail.com,30,Free,Ahmedabad,WEST,STORE001,2026-04-27,2026-04-27 01:55:40,Books,68101.71,53030.87,Returned
TXN000760,USER0050,gabriel90,,11,Premium,Patna,East,STORE001,2026-03-14,2026-03-14 21:53:10,Electronics,98029.65,65044.77,
TXN000713,USER0176,thickman,thickman@hotmail.com,30,Basic,Pune,West,STORE001,2026-10-17,2026-10-17 22:43:47,Electronics,25135.51,70939.05,Pending
TXN000724,USER0105,lauren11,lauren11@gmail.com,33,,  Lucknow,NORTH,STORE005,2026-01-19,2026-01-19 15:18:12,Furniture,73951.64,32936.12,Cancelled
TXN000686,USER0247,yjackson,yjackson@outlook.com,69,Free,Jaipur,NORTH,STORE004,2026-12-11,2026-12-11 07:29:39,Grocery,40091.23,82625.82,Completed
TXN000159,USER0105,qvargas,qvargas@hotmail.com,50,Free,Lucknow,North,STORE004,2025-01-20,2025-01-20 14:20:26,Books,84852.86,72767.47,Pending
TXN000518,USER0231,fred53,fred53@hotmail.com,33,Premium,Bangalore,South,STORE005,2026-12-10,2026-12-10 04:13:09,Sports,3858.36,18082.05,Returned
TXN000826,USER0065,tammysummers,tammysummers@yahoo.com,43,Free,Bhubaneswar,EAST,STORE001,06/10/2025,2025-10-06 02:33:24,Grocery,39289.87,,completed
TXN000046,USER0014,josephbrennan,josephbrennan@hotmail.com,55,Free,Bhubaneswar,East,STORE001,2025-06-19,2025-06-19 14:58:08,Electronics,64310.69,13656.38,Returned
TXN000910,USER0228,kjones,kjones@gmail.com,40,Premium,Bangalore,SOUTH,STORE004,2025-02-04,2025-02-04 20:41:57,Sports,45889.18,,Pending
TXN000158,USER0195,tinaferguson,tinaferguson@yahoo.com,70,Free,Ahmedabad,West,STORE002,2025-02-22,2025-02-22 18:30:10,Electronics,57299.77,70082.04,Pending
TXN000852,USER0203,bbell,bbell@gmail.com,41,Premium,Pune,West,STORE005,2025-05-08,2025-05-08 11:50:58,Clothing,26834.15,,cancelled
TXN000172,USER0158,gary91,gary91@yahoo.com,43,Free,Chandigarh,North,STORE005,12-11-2026,2026-12-11 07:03:42,Sports,77007.12,69060.01,CANCELLED
TXN000017,USER0174,xreid,xreid@gmail.com,33,Premium,Delhi,North,STORE002,2026-11-21,2026-11-21 20:41:06,Beauty,44916.49,42245.98,Cancelled
TXN000512,USER0077,khammond,,32,Premium,Pune,West,STORE001,05/08/2025,2025-08-05 20:42:33,Sports,14244.89,65417.77,Returned
TXN000049,USER0059,samuel87,samuel87@rediffmail.com,31,Basic,Pune,West,STORE003,29/09/2026,2026-09-29 04:15:08,Books,36952.63,60628.68,Completed
TXN000492,USER0019,kimberlydiaz,kimberlydiaz@rediffmail.com,65,Basic,Mumbai,West,STORE005,2026-03-08,2026-03-08 11:51:18,Clothing,6235.63,47368.74,Pending
TXN000941,USER0117,mtaylor,mtaylor@yahoo.com,27,,Pune,West,STORE001,2025-09-22,2025-09-22 08:16:55,Grocery,11533.21,3946.33,Returned
TXN000516,USER0225,katrinaanderson,katrinaanderson@yahoo.com,55,Premium,Ahmedabad,West,STORE002,02/03/2026,2026-03-02 05:44:23,Electronics,79126.12,63256.24,
TXN000953,USER0151,robin05,robin05@gmail.com,39,Basic,Ahmedabad,West,STORE005,2025-12-29,2025-12-29 04:25:44,Beauty,61701.3,99414.0,Completed
TXN000481,USER0050,acostachristian,acostachristian@hotmail.com,29,Basic,Mumbai,west,STORE004,2025-04-28,,Electronics,59866.09,68582.32,Returned
TXN000284,USER0022,pharvey,pharvey@hotmail.com,23,Free,Lucknow,NORTH,STORE004,2025-06-27,2025-06-27 05:13:51,Grocery,99727.2,62759.9,Cancelled
TXN000719,USER0107,,unovak@rediffmail.com,43,Basic,Lucknow,North,STORE001,2025-12-01,2025-12-01 10:35:40,Grocery,21456.62,35721.97,Pending
TXN000878,USER0181,wiseanthony,wiseanthony@rediffmail.com,33,Free,Chennai,south,STORE002,2025-04-05,2025-04-05 08:49:18,Sports,7893.87,97179.34,Completed
TXN000226,USER0045,ronaldstephens,ronaldstephens@hotmail.com,25,Premium,Kolkata,east,STORE002,03/02/2025,2025-02-03 14:16:22,Books,73787.54,68944.45,Returned
TXN000027,USER0135,julieryan,,65,Basic,Bangalore,South,STORE005,01-04-2025,2025-01-04 10:49:08,Sports,42825.92,1066.0,Completed
TXN000955,USER0190,lweaver,lweaver@hotmail.com,42,Basic,Patna,East,STORE004,2026-08-27,2026-08-27 16:05:09,Grocery,50915.85,58849.28,Completed
TXN000438,USER0012,ashaw,ashaw@gmail.com,33,Free,Ahmedabad,West,STORE003,2025-07-10,2025-07-10 06:32:29,Clothing,49044.29,74464.63,completed
TXN000952,USER0013,joelstewart,joelstewart@yahoo.com,22,Premium,Kolkata,east,STORE005,14/04/2025,2025-04-14 04:55:02,Books,52978.04,38872.6,Returned
TXN000365,USER0094,,anthony44@rediffmail.com,60,Free,Kolkata,East,STORE003,08/09/2026,2026-09-08 04:50:37,Grocery,72446.26,34332.86,Returned
TXN000230,USER0189,gbender,gbender@hotmail.com,49,Basic,Chennai,South,STORE005,2026-02-17,2026-02-17 16:47:17,Electronics,86903.89,84732.02,COMPLETED
TXN000038,USER0013,harrellkenneth,harrellkenneth@gmail.com,33,Basic,Lucknow,North,STORE005,2026-11-20,2026-11-20 09:14:51,Books,76872.08,45596.08,Pending
TXN000966,USER0247,lbanks,lbanks@outlook.com,24,Premium,Mumbai,West,STORE001,2026-05-17,2026-05-17 20:25:38,Books,76417.27,,Returned
TXN000375,USER0147,reeddaniel,reeddaniel@yahoo.com,20,Free,Lucknow,North,STORE005,10-18-2026,2026-10-18 15:28:00,Beauty,69875.13,61557.48,Completed
TXN000470,USER0003,bryanparsons,bryanparsons@outlook.com,20,Free,Ahmedabad,West,STORE005,2026-04-16,2026-04-16 12:45:55,Books,8798.88,46740.9,completed
TXN000968,USER0149,sparker,sparker@outlook.com,50,Premium,Jaipur,north,STORE004,2026-05-16,2026-05-16 19:26:43,Electronics,56269.51,32386.88,Cancelled
TXN000851,USER0149,taylordavid,taylordavid@hotmail.com,31,Premium,Kolkata,East,STORE004,2026-10-11,2026-10-11 14:32:37,Beauty,38169.88,19636.47,Returned
TXN000705,USER0251,abrown,abrown@gmail.com,29,Premium,Kolkata  ,East,STORE001,2026-11-23,,Furniture,28453.38,23380.64,COMPLETED
TXN000842,USER0217,yjones,yjones@outlook.com,34,Free,Delhi,North,STORE002,2025-08-07,2025-08-07 01:13:55,Electronics,14259.62,27463.14,Completed
TXN000195,USER0124,bwest,bwest@yahoo.com,57,Free,Ahmedabad,WEST,STORE003,03/07/2025,2025-07-03 03:58:06,Books,35508.67,79514.14,Completed
TXN000855,USER0163,kimberly04,kimberly04@rediffmail.com,28,Basic,Lucknow,North,STORE002,2025-05-12,2025-05-12 20:24:46,Electronics,71031.48,12720.4,Completed
TXN000865,USER0160,jason06,,68,Premium,Hyderabad,South,STORE004,07/02/2026,2026-02-07 03:37:50,Furniture,88297.45,,Cancelled
TXN000504,USER0136,cochrantammy,cochrantammy@yahoo.com,46,Premium,Jaipur,North,STORE004,2026-01-27,2026-01-27 12:21:03,Grocery,61069.16,17926.37,RETURNED
TXN000970,USER0106,xrosales,xrosales@gmail.com,57,Free,Lucknow,North,STORE003,2026-02-24,2026-02-24 07:36:56,Grocery,60535.62,2090.0,Completed
